lap_id,driver,air_temp,track_temp,track_usage,humidity,wind_vel,wind_dir,precipitation,cloud_cover,fog_level,fuel_level,fuel_used,tire_compound
01KEQY34FRNZ8C77JSMX9XBW8C,Luis Trujillo,18.886343,25.0,-1.0,0.5690079,3.5166097,2.3314009,0,2,0,14.111529,3.1308236,
01K70CSF209TDKDHNW2Y7ZX9D2,Lukas Bätjer,19.411106,20.0,42.0,0.95,2.6001291,4.9681535,0,3,0,21.84379,3.0165656,1.0
01JVWKVQ9DVMJT0C0BBM0XA4KN,Lukas Enemaerke,20.171068,23.888885498046875,15.0,0.8774573,5.498511,3.0718431,0,3,0,10.247639,3.0918863,1.0
01K757ES0X6F4AMFGV18MFDHNS,Lukas Olszewski,19.534494,21.111114501953125,42.0,0.8499426,1.3792577,3.6664824,0,2,0,24.527962,3.0196936,1.0
01KDMFBCAA37DWQE1R86WKPYVX,Luke Newing,19.07046,24.4444580078125,42.0,0.58525306,4.1706333,0.69434327,0,2,0,28.14926,2.9385753,1.0
01K6AC897CHSVZ77M9N7D9CPN8,Luke Stubbs,18.88889,19.4444580078125,42.0,0.45,0.89408004,0.0,0,2,0,19.175339,3.0911453,1.0
01KD8DZ9NYTJBSQ044NF6KP17B,Luuk Mares,19.169666,24.4444580078125,71.0,0.63719577,2.2056673,3.742548,0,2,0,35.48577,3.093703,1.0
01KD8048MPHRRD9HMGQBWGF0Q2,Maciej Grzybowski,18.800316,23.888885498046875,42.0,0.72922504,3.116526,0.53400105,0,2,0,33.366543,3.0841117,1.0
01KKTVH1XWA3MMTKFZSP35S43S,Mads Eneqvist,20.114801,25.555572509765625,,0.6852722,3.8919067,4.620777,0,3,0,34.577667,3.1190495,1.0
01K76MBK80EQXT404SPJVENZZW,Magnus Movet,19.189735,21.666656494140625,71.0,0.8120215,4.832406,0.9665219,0,2,0,12.045676,2.8876266,1.0
01KEEHWFJ54MEPS871Z3J4R12N,Mak Stephen,20.277325,20.555572509765625,57.0,0.29007542,0.76372063,3.005179,0,3,0,36.38103,3.0749707,1.0
01KDJKME9DF9AE742AMEJ9BQ5J,Marc Martínez Mascarell,18.93263,23.888885498046875,84.0,0.7293214,7.2324033,1.6477228,0,2,0,26.29239,3.1030903,1.0
01K7246VHGVWWEE491YP386804,Marcel Kies,19.290062,20.555572509765625,57.0,0.95,3.0835087,3.93052,0,3,0,33.455605,3.0411065,1.0
01KDKHKYZJB10EQQ3D4FKNSA25,Marcel Lucke,18.930641,22.22222900390625,15.0,0.66889274,5.6699543,1.6326996,0,2,0,39.22508,3.0936947,1.0
01K70JHFYKNKJHCSFCJN42DRQJ,Marcin Zawada,19.171404,20.555572509765625,28.0,0.85669136,3.3084052,0.40700787,0,2,0,26.66275,3.1237125,1.0
01JXF6KB72FRMC3E28B36CS8R3,Marco Albertini,22.222223,22.77777099609375,71.0,0.45,0.89408004,0.0,0,2,0,33.824303,3.0337367,1.0
01K7CHJHB74VWDRK659XWA1T3C,Marco Broccio,19.840641,21.666656494140625,42.0,0.8963851,4.4711246,4.941647,0,2,0,33.41554,3.0837803,1.0
01JW6ZDFAFW3M04VKBK8ZKPX1F,Marco Chiarello,22.544256,24.4444580078125,57.0,0.35260734,2.5208685,4.2975187,0,2,0,48.546276,3.17822,1.0
01KD6T1MNRW8RBTMW0QR0PG3CC,Marco Petracci,18.735987,25.0,-1.0,0.62980497,3.043407,5.06287,0,2,0,29.284533,3.091286,1.0
01K55QPVT07ZS4Y59J17S15R88,Marco Sanchez6,19.42234,33.333343505859375,84.0,0.9437976,4.879078,1.0861593,0,3,0,29.344654,3.0869398,1.0
01K6BEAGR4MXJ1V1YDE3JCBBZF,Marco Zuidweg,18.88889,41.666656494140625,42.0,0.39,0.89408004,0.0,0,1,0,42.39874,3.088558,1.0
01JXXEQKDYTKDP109HQPW7R4KV,Marcos Franco,20.16581,37.77777099609375,57.0,0.67314535,5.1476517,0.044930156,0,2,0,42.267353,3.191583,1.0
01K5675EJY96NH06D6YJX4G6VP,Marcus Sohn,20.907732,33.888885498046875,71.0,0.7500508,1.9105426,1.3763863,0,3,0,34.412346,3.0238347,1.0
01J5EA5C8CTR8B10706KBN1M6A,Marian Barbieru,18.333334,26.666656494140625,42.0,0.0,0.44704,5.4977875,0,2,0,5.881155,3.0761971,1.0
01KDHWZKWAWK5HWE1K8PCWCAFZ,Mario Di Meo,18.647823,23.888885498046875,42.0,0.95,4.9347935,0.5652153,0,2,0,33.93941,3.0367763,1.0
01K6TR550GGYNTHEBXY9Q2F59T,Mario Draper,19.47389,20.555572509765625,15.0,0.8729258,2.6230624,1.5358053,0,2,0,94.70078,3.01494,1.0
01KD3W5YAD35TX38DG7S17QP3E,Mario Serrano,18.620228,18.888885498046875,57.0,0.95,3.954025,5.089213,0,2,0,9.689815,3.02533,1.0
01KCY5J5MDP9VDP0FVEJJ3N44E,Mark Adam Jackson,18.487036,18.333343505859375,57.0,0.95,5.940601,6.1768956,0,2,0,36.540474,3.1060102,1.0
01K5762XRKXGZAJJ7WGXC1200N,Mark Cubbon,19.550241,30.0,42.0,0.8533076,3.0347402,2.4427056,0,3,0,35.55809,3.0613608,1.0
01K88YBZB1GYH7M8FH0FWD6XE0,Mark De Vries5,18.333334,19.4444580078125,57.0,0.29999998,0.89408004,0.0,0,1,0,23.483809,3.1731555,1.0
01K757KR2V9MD7D1VVSCPW22GK,Mark Foley,20.198662,21.111114501953125,,0.60747844,1.0166323,2.5378451,0,2,0,30.983019,2.9818726,1.0
01KD635AGK8BAWCPD9PN0XCRRC,Mark Sebestyen,18.62483,25.0,15.0,0.8202969,4.7895274,1.3722578,0,2,0,42.677933,3.063707,1.0
01K7CVECYD2PYEZAMB07NJ6KSS,Mark Vanmulken,19.04154,22.22222900390625,71.0,0.9230026,2.2396452,0.59051865,0,2,0,6.1618834,3.0629292,
01JVRY834ZR5G64KSPP3D64DZT,Markus Groß,23.98722,25.0,28.0,0.5456625,3.9455755,2.3396842,0,2,0,5.0753083,3.0158484,1.0
01K79PM2SM4GQCWGNFWXC6M1WV,Markus Schwarz2,19.217182,20.0,15.0,0.95,1.5541742,3.4633055,0,3,0,42.808216,2.975965,1.0
01KDJ6C9CQ532754X7GMSR0F8J,Marshall Skare,18.865868,20.0,,0.95,4.0265427,4.2779837,0,3,0,6.5525465,3.0455484,
01KD5Y10JA5P1BBGPQWE5ZVZ0N,Martin A Fernandez,18.638449,18.888885498046875,57.0,0.95,4.1697273,4.24368,0,2,0,38.785664,3.2730985,1.0
01KDDK6EE0BPQ4QRZBB7ETD628,Martin Bergth,19.225811,23.888885498046875,28.0,0.5239087,3.198996,1.5271126,0,2,0,39.42822,3.1221542,1.0
01KD83EWH33YFHGEYVEDS23MFN,Martin Pomp,19.31973,25.0,,0.5797279,4.1626043,2.5707731,0,2,0,36.5476,3.1167145,1.0
01K73TBT88PES3MYX6HFEH2H16,Martin Sørensen2,19.55816,21.111114501953125,42.0,0.83424115,3.0849576,2.717944,0,3,0,70.01531,3.0475848,1.0
01K7AZD3M6XVZNJC5M4GZ06G0V,Martin Taylor4,19.388577,20.0,71.0,0.84174883,2.0209367,3.7184248,0,2,0,77.77212,2.9178336,
01K7A7A18Q3HS0FXKNDAEB5ARC,Martin Voigtlaender,19.156834,21.111114501953125,57.0,0.95,2.8973975,4.117168,0,3,0,14.198496,3.1074312,
01KFPJQN57MJKEVSJYSWXS37R5,Masin Sandlin,20.555557,26.111114501953125,57.0,0.45000002,0.89408004,0.0,0,2,0,27.840641,3.0398023,1.0
01K7CCGR0MD7HRE89TX91KAEGM,Massimiliano Ianni,18.931627,20.555572509765625,71.0,0.95,4.3633637,6.0834765,0,2,0,33.320057,3.076039,1.0
01K76Y77GE1GG77TC947TRC1CB,Massimo Lelio2,19.933746,22.22222900390625,28.0,0.9363837,4.1298904,5.2467747,0,2,0,33.208836,3.1134322,1.0
01KDJS98FEJ9FEAXJ028NYYA6R,Matas Galdikas,18.773378,23.333343505859375,57.0,0.63004225,5.807029,6.2222557,0,2,0,30.347424,3.0326688,1.0
01KDN75KN2CAQF4YH2XTBP4SAR,Matej Pavlát,19.067638,24.4444580078125,71.0,0.5959012,3.4017327,1.3547703,0,2,0,3.7181005,3.1439538,1.0
01JXW78X2FE15JTN94RSRET1ZH,Mateo Berbis,19.595245,36.666656494140625,57.0,0.849899,4.0452,5.97309,0,3,0,28.42803,3.0812218,1.0
01KDP8D5TBV4KEWEF887E041SA,Mateo Cargnelutti,18.580822,24.4444580078125,-1.0,0.7245057,6.0636725,0.28519553,0,2,0,19.752634,3.0441315,1.0
01K735NWG3761P7VRYRCN934VM,Matheus De Melo,19.020412,21.111114501953125,28.0,0.95,4.560698,5.6223574,0,2,0,44.203342,3.024412,1.0
01KD99MFN57FHJKM3RS76EV90T,Mathias Napolitano,18.959932,24.4444580078125,71.0,0.7177191,4.054348,1.4719425,0,2,0,42.850792,3.1241968,1.0
01KD6MYKM4S1CFBGG1A3CYBZXD,Mathijs Op Den Dries,19.00692,25.0,57.0,0.5872809,2.2201385,1.1506559,0,2,0,36.60035,3.0448544,1.0
01KJZB83Y8GQBGHBF5JF8BEWJR,Mati Lenart,18.707022,18.888885498046875,57.0,0.42336643,0.42079556,2.4667923,0,1,0,42.201538,3.16921,1.0
01KDGC8CEE856V5YSHEKH9NPQC,Matias Nicolas Falduti,18.680138,23.888885498046875,-1.0,0.6814847,5.37464,2.0774174,0,2,0,12.9719,3.1380687,
01KDKC4M50NVX3YPYT5MVAETZH,Matija Kusevic,18.937794,25.0,15.0,0.56329745,2.3771071,1.9987345,0,2,0,28.786999,3.0963385,1.0
01KD46591RRVAT7PXT043N5JQF,Matt Bokan,20.151735,20.555572509765625,,0.2923141,0.7120033,3.7033043,0,3,0,42.189995,3.1455224,1.0
01KD95V73T7T965BM1B5FDYBPE,Matt Mosby,18.88889,25.0,57.0,0.58000004,4.91744,0.7853982,0,2,0,10.300738,3.1005685,1.0
01JVYN5P68HT9WKH2ZYZ9SGMEH,Matt Toppan,24.255888,25.0,57.0,0.46035823,3.1651704,2.5792146,0,2,0,4.751154,2.9972405,1.0
01KDNCXR0CK2MTC1ZFXCM32893,Matthew Banjo,18.757524,23.888885498046875,71.0,0.8676968,5.048991,1.4443384,0,2,0,23.534527,3.05637,1.0
01JYP0WG68C442JBC2AS1FS3GQ,Matthew Cheverton,20.0,36.666656494140625,28.0,0.47999996,3.57632,3.926991,0,3,0,20.874361,3.0610864,1.0
01KD6XDWMF9MDJVKS6FVZVGKEY,Matthew Davine,18.702236,23.888885498046875,57.0,0.7906994,4.3238206,1.3632904,0,2,0,33.28892,3.081182,1.0
01JPR8KHTA3Z80C2HAT8J92Q7C,Matthew Hansell,19.444445,22.22222900390625,42.0,0.0,0.44704002,4.712389,0,3,0,3.5411441,3.125641,1.0
01KDKF19BZSC79HCAQX2B5DJW2,Matthew Largi,19.49667,23.888885498046875,28.0,0.48316643,3.7560225,1.2344309,0,2,0,33.09718,3.150468,1.0
01JXWVZANTEYA7WXS7BY2T218T,Matthew Perron,20.490692,34.4444580078125,71.0,0.74209625,3.803462,6.265978,0,3,0,22.248442,3.1460655,1.0
01KDHGXY803FYQB6AJ6PNSSE0P,Matthew Pursley,19.115938,25.0,71.0,0.6932834,4.019084,2.337151,0,2,0,42.56948,3.0740988,1.0
01KD0W75ZV65Y24EGWKQFV9K5H,Matthew Ulmes,19.31141,21.111114501953125,42.0,0.44344488,2.4746006,2.7682676,0,3,0,35.77889,3.1734226,1.0
01KDMSBQ9KZ2WY5M9R1QPSEAD4,Matthieu Laurent2,19.023144,23.888885498046875,28.0,0.577565,1.9706855,1.6256996,0,2,0,7.87467,3.0454497,1.0
01KD9CC6K7MSFPJ0BK510NHQ0Y,Matthis Boucher,18.797071,23.888885498046875,,0.73760766,4.718143,0.8297364,0,2,0,20.062262,3.1285205,1.0
01K7CNHN21ZAHAHC61QBX4GTFY,Matti Koivisto,19.5954,20.0,,0.95,4.2027397,4.1413965,0,2,0,4.4957557,3.0837705,1.0
01K6ZDF2MCSJYDF1R98FRMEAER,Mattia Pendinelli,18.957872,20.555572509765625,57.0,0.8831995,4.1323442,0.34282273,0,2,0,27.500977,3.0971699,1.0
01K7CDNHGPWRZ1KJVNX7J8JJDM,Mattia Porta2,19.686153,22.22222900390625,71.0,0.8399627,3.3857696,1.1899987,0,2,0,26.02069,3.1546519,
01K798NVGQZW3DNXVF80YKZA5S,Matts Rens,19.893955,21.666656494140625,71.0,0.83258086,2.671443,2.3199883,0,2,0,87.076004,3.0526934,1.0
01KDNCYJZE4ZK53S1AG8JAXVVZ,Matyas Kone2,18.752764,22.22222900390625,71.0,0.8629485,4.725355,1.3247024,0,2,0,34.38039,3.1469276,1.0
01KDJQZQPX69J59CPD78R7B0TW,Maurizio Errede,18.752014,22.77777099609375,28.0,0.7913236,4.0633526,0.36659878,0,2,0,36.074448,3.1230805,1.0
01K570Y2Q6J84WYPPXY4JJEZNG,Mauro Arsenio,20.750927,36.111114501953125,71.0,0.5573442,3.383666,2.0515819,0,3,0,31.250254,3.1821003,1.0
01KKW2Y1WF8M98RF43KZKSP30X,Max Buchholz,19.620195,26.666656494140625,,0.75232714,3.742283,5.0752196,0,4,0,39.557068,3.08728,1.0
01KDR8KQ59N2Y3Q2V5WEG04GYM,Max Coldron,19.465082,20.555572509765625,28.0,0.4516602,1.0887783,1.4301449,0,4,0,8.7746935,3.1610215,1.0
01KD619GCE8HYDAF558B9TY3A7,Max Gurr2,19.072166,25.0,57.0,0.56539845,2.5757504,1.1890799,0,2,0,42.675777,3.1197999,1.0
01KDMZ5MBQT53Z99S1J80Q8Q2E,Max Hastings4,18.92003,23.888885498046875,42.0,0.63861483,4.222916,0.7888586,0,2,0,18.236599,3.2389386,1.0
01KBD6RC4C1N54MP5JPQ57BZ7D,Max Malyar,18.717724,20.555572509765625,,0.95,2.650376,0.21739739,0,1,0,4.0670986,3.0261056,1.0
01K780ZMCSFJQMPTBTHYC9K53S,Maxence Dubrulle,19.670448,20.555572509765625,42.0,0.9412576,3.636415,3.5614514,0,2,0,4.6701894,3.03377,1.0
01JS5NAS10FTGENWGDD7992BJH,Maxi Dell Orco,20.17709,32.77777099609375,-1.0,0.53050685,3.650037,3.0003595,0,3,0,48.99806,3.0931954,
01KC4DP9MF2Z7WPTBZGPM4NGXW,Maxim Jodoin,19.444445,23.888885498046875,57.0,0.50000006,1.7881601,4.712389,0,3,0,18.49363,3.1077998,1.0
01K6XKD3DNN9TS7T5QYMVQK57V,Maxime Chaboche2,19.734728,21.111114501953125,42.0,0.7478508,3.803572,4.9618444,0,2,0,34.33162,3.0158668,1.0
01K6Z55JQRK9KXVD7CT9GWG70T,Maxime Dumoulin,19.364618,20.0,42.0,0.88653105,4.2351356,4.8613777,0,3,0,45.787106,3.040708,1.0
01KDN9XDDGAB17CQVA2WGZY3ZH,Maximilian Walenta,19.276785,25.0,71.0,0.5590987,3.5998933,2.1013753,0,2,0,16.470018,3.197523,
01JXWSPARWBMD9T0GP2PC8MPGG,Mekz Bauer,21.102774,37.77777099609375,57.0,0.55399466,3.6184714,2.4152775,0,2,0,24.278242,3.1062987,1.0
01K8XDY4AMT23AMAV9JK3TNXKY,Mes Durzun,25.000002,28.333343505859375,57.0,0.8200001,2.68224,2.3561945,0,2,0,33.70858,3.0248284,1.0
01K7AW9KZ5642AVXFDMYKJ0XQ2,Metin Temiz,20.76867,21.666656494140625,42.0,0.6276902,0.3477943,2.3983917,0,3,0,40.190784,3.0268388,1.0
01KD8H2H5H2NMM9ANT0TEQFMNT,Micha Koelewijn2,18.811085,23.888885498046875,,0.78293085,4.802653,0.29550284,0,2,0,41.32821,3.029628,1.0
01K6APNVE3T50J6GYFY7KXJYSS,Michael Bevan2,20.056833,21.111114501953125,57.0,0.76381695,3.9594028,1.9623182,0,2,0,27.06173,3.1134944,1.0
01KKV7H0X2VRFDNA9FKM0KP7AN,Michael Cooper12,20.445635,28.333343505859375,-1.0,0.6822808,3.4596326,5.4006677,0,3,0,26.340847,3.0692453,1.0
01KDJ9SQ4W03C9V4100SJ470NQ,Michael Matischok,19.038813,25.0,71.0,0.58541,2.7996204,1.6888114,0,2,0,22.752958,3.1280532,1.0
01KDBA7QK6K6470YX6E1NWXE84,Michael Matthews7,18.725542,24.4444580078125,-1.0,0.81462157,3.9339314,0.3663537,0,2,0,31.94412,2.9910994,1.0
01KDM40DWQQJZ1PWHKA1Z9716P,Michael Morton5,18.808321,22.77777099609375,42.0,0.6482318,6.5777264,1.911125,0,2,0,26.610844,3.1700997,1.0
01KDGF118B381TA85CR521ZH39,Michael Saleme,18.765255,24.4444580078125,,0.837674,3.8689127,5.7586617,0,2,0,31.640636,3.1019845,1.0
01KDBKZKJGCQX7X7Y0S0GZFWC9,Michael Schilliger,18.719528,22.77777099609375,15.0,0.80402225,6.851039,1.661739,0,2,0,39.32711,3.0880167,1.0
01KDSBQVD351CKYHGC3NMP5TZP,Michael Schwartz5,18.333334,23.333343505859375,57.0,0.39999995,1.78816,3.1415927,0,3,0,24.662611,3.1024685,1.0
01JVZ8MKM382JHZWE5FD9DRZ6S,Michael Sweeney,23.91531,25.555572509765625,42.0,0.37960857,0.5659594,3.549251,0,2,0,45.674225,3.1116538,1.0
01KD5YJA111E5AHS9M6G02PDAV,Michael V. Petersen,19.080036,25.0,-1.0,0.63771445,5.671992,0.79202527,0,2,0,28.610226,3.0958774,1.0
01KD88N989NC77RYBNXV9VVARX,Michael Vlasak2,18.719324,23.333343505859375,57.0,0.57650375,3.38199,0.26637667,0,2,0,36.25068,3.0717778,1.0
01KDJKNTBSG609GTYXTZVCDVJK,Michal Paw,18.9287,23.888885498046875,84.0,0.7301727,7.7929754,1.5954357,0,2,0,30.194818,3.0083754,1.0
01K223GCS7HEPDAF943FHYHCRE,Miguel Costa Teixeira,19.958712,21.666656494140625,42.0,0.6691572,0.20272852,4.0940666,0,3,0,30.750221,3.148211,
01KD8GYS66FP01MGZMVAPEHG2K,Miguel Flores5,18.807175,24.4444580078125,,0.7881779,5.2888255,0.38016576,0,2,0,32.09576,3.1064942,1.0
01K7CTFVHF1HY5NRE211V3BR34,Miguel Inigo Liganor,19.05902,19.4444580078125,57.0,0.9466344,0.94855773,3.7684326,0,1,0,51.315575,2.9782727,
01K68V36RD6CQ47GDYBD2AGEFP,Miguel Leon,24.17274,27.22222900390625,,0.5715569,0.76083916,6.109456,0,1,0,33.33524,3.0689278,1.0
01KKVXXZ52K8HF9C2H48F2FA5E,Miguel Mochón,20.505646,24.4444580078125,71.0,0.6977904,3.3128848,5.0424657,0,3,0,28.203508,3.0842998,1.0
01K6ZVYP1YMND5FKFZHRKCHGWP,Mika Mil,20.015606,20.555572509765625,57.0,0.8801001,3.4116602,4.0709944,0,2,0,36.135075,3.1266117,1.0
01KDF5WRZJH9AJGQZ43PQPN858,Mikey Alexander,19.044525,24.4444580078125,57.0,0.6298608,5.084832,5.5464716,0,2,0,37.366013,3.1519942,1.0
01KDBH1Q76FP924DX4ZW4W6SFP,Mikhail Deev4,18.867235,24.4444580078125,-1.0,0.7256432,7.078908,0.811361,0,2,0,29.313536,3.0072932,1.0
01KDASCSHEPQV6YBPK21R69BPF,Mikhail Lapuka2,19.3751,24.4444580078125,-1.0,0.55068177,3.4897244,1.9803579,0,2,0,25.360956,3.102891,1.0
01K7D2A0MG2MXTJSPSZJ4FM9Z0,Mikhail Mercieca,18.94065,21.666656494140625,84.0,0.95,3.049212,5.9310784,0,2,0,8.598006,3.0307715,1.0
01KDDE4SV4X85J5NBS7EB39XX3,Mikkel Stenerud,19.144802,23.888885498046875,28.0,0.58947605,4.3018804,4.9446597,0,2,0,72.5898,3.1180284,1.0
01K7CAFMNAK1VJHM8RGWMF0NWK,Mil Derah,19.347595,20.0,57.0,0.92739964,0.63094676,3.9812572,0,1,0,71.66593,2.9536228,
01KKVRNM7N1T0VF6JHWSB32YVK,Milan Wassenburg,21.368973,26.111114501953125,71.0,0.5385761,3.1722398,0.11744564,0,3,0,28.73221,3.1181633,1.0
01K78PT52T00DG6ZKTF9MVMFYT,Milton Zuñiga,19.450392,21.111114501953125,28.0,0.8915409,3.6280875,2.7231555,0,3,0,88.058784,3.1029918,1.0
01KDN2ZK1BC3NPRJMGH5P37AJY,Miquel Perez Talavera,19.223543,25.0,71.0,0.6136911,3.0857098,2.7952332,0,2,0,15.235946,3.1332295,
01K74MHJQWYRBT8DAYCPCM7YPG,Mitch Wilkinson,18.789635,20.0,42.0,0.95,3.8032987,4.689911,0,1,0,33.05322,3.0956225,1.0
01KMX9BH40RBH1GX0TMD2S9HE5,Moncho Prol Pato,19.356607,25.0,-1.0,0.61896193,1.4147406,2.3721218,0,2,0,41.48425,3.1037478,1.0
01JW6NQW738SE7Z4SJSAC37HS3,Moritz Von Zitzewitz,24.164066,25.0,,0.5914006,3.511747,2.5307522,0,2,0,4.896747,3.032451,1.0
01KNJ8VW3ZBPVHGD0Z46PX8DMN,Nathan Stringer3,18.47486,19.4444580078125,57.0,0.95,5.2883625,5.7327147,0,3,0,34.630714,3.109638,1.0
01K7AWP6M5S0XY7SCFKDQXD8WQ,Nathan Whiteley,20.472326,23.333343505859375,57.0,0.7745782,2.2484584,4.2397923,0,4,0,70.32489,3.060535,
01K75FH6DZFDBC1SF0CVCV130K,Nemanja Kezic,19.51996,23.333343505859375,,0.8729466,2.8816512,2.3272126,0,3,0,15.76008,3.175519,1.0
01KDP1HJEG8XHBSASCS1MK4Y78,Niall Stephens,18.981264,25.0,100.0,0.668438,5.217578,6.115949,0,2,0,35.907654,3.0185614,1.0
01K80JWYGG3V7GKGVESGTR5G19,Nicholas Green6,20.0,20.0,15.0,0.49999997,3.57632,3.926991,0,1,0,9.192073,3.0825005,1.0
01K71Y4BTKAH4EJ3XEZH02ZKH0,Nick Dela Rosa,20.489653,25.0,42.0,0.81404704,3.0278668,0.39025563,0,4,0,14.303282,3.1141505,1.0
01KC56TPPXDTBJYXPVVGDAYT96,Nick Scotney,18.88889,22.22222900390625,15.0,0.23,2.2352,0.0,0,3,0,18.838057,3.0035982,
01K77XCK09JAT11MX65M51F6YR,Niclas Bundschuh,19.585707,20.555572509765625,42.0,0.95,4.085506,5.0673146,0,2,0,40.566654,3.0282753,1.0
01KBN6FZDQCSFSCCW634D1A1V5,Nico Brune2,18.88889,18.888885498046875,28.0,0.14,2.2352,0.0,0,2,0,30.775421,3.0160418,1.0
01KDGXNDQT86EY3PF3146MWH8D,Nicolas Berdoz,18.890097,22.77777099609375,71.0,0.77398556,3.8876212,2.857029,0,2,0,27.024975,3.1353698,1.0
01K74WMEN4HTBN4A1BNM8F607A,Nicolas Johnson,20.02811,22.22222900390625,28.0,0.95,2.9686687,4.755641,0,2,0,27.295815,3.078168,1.0
01JVFWN9E2XW1TMKSB2DZXBDHJ,Nicolas Teliz,23.88889,24.4444580078125,42.0,0.56,3.1292799,2.3561945,0,2,0,48.834633,3.0170515,1.0
01KD48BXJAAS0E4VAB1HSGAWP5,Nigel Langley,20.089699,20.555572509765625,15.0,0.2634057,0.92558277,1.3979174,0,3,0,39.274864,3.1159685,1.0
01KDDXZ61GPFG0HKM1REDZND3M,Nik Schiffmann,19.337973,25.0,57.0,0.6194596,1.6307667,4.2727327,0,2,0,29.755957,3.112762,1.0
01K6KE5H1MKFS948Y68HF4HNJ6,Nikita Kachan,19.589867,20.555572509765625,57.0,0.54575956,0.51424366,2.8394837,0,4,0,72.8157,3.1082869,1.0
01KD8W157GSEQ0BZRGYVVZ0GE4,Nikko De Bellis2,18.973772,23.888885498046875,,0.6909101,5.438336,0.21908826,0,2,0,14.700569,3.1127589,1.0
01KKRQRS444JF9TFW225B5BVSE,Nikolai Rybarchuk,19.886402,26.666656494140625,42.0,0.7571515,3.6024625,3.8944917,0,4,0,33.512943,3.030039,1.0
01KFZZKPHX9SQA89TMN20ZM097,Nikolai Wirsing,18.333334,18.333343505859375,,0.0,0.44704,5.4977875,0,4,0,15.250816,3.0659473,1.0
01KD8GY41GWWQNBBNKTA4ZK1HE,Noah Bressoud,18.806211,24.4444580078125,,0.7891883,4.3846335,0.27563733,0,2,0,28.69263,3.0968585,1.0
01KJK0DZPW1SM2KNSX66QCW938,Noah Rattenhuber,20.17667,25.0,28.0,0.64974654,0.8814534,3.4085393,0,3,0,62.366966,3.0945237,1.0
01KD41CTM16Y2FBBJ8FQ9SKJKR,Nuno E Gomes,19.990572,20.0,42.0,0.33125862,2.0783343,2.4931068,0,4,0,13.886585,3.1327374,1.0
01HCJTJPAP6HJ2H20C77HRWQW4,Oliver Haas,22.728468,25.555572509765625,57.0,0.71559125,2.5700686,3.1961727,0,2,0,10.70056,3.1408224,1.0
01K6YWMTC5VNGHZMQR56VH2HS6,Oliver Reuter2,19.210342,20.0,28.0,0.70876306,3.476514,5.631577,0,1,0,30.199259,3.055129,1.0
01KKW84S72P87DFT7NZV9495NH,Ondra David,21.581448,27.22222900390625,-1.0,0.60442793,2.7233741,4.4246407,0,3,0,35.164165,3.0771263,1.0
01KDDSTF04455ZEHVYR275GGAD,Oran King,18.66631,24.4444580078125,42.0,0.73988116,7.2710896,0.74360245,0,2,0,36.053875,3.1418455,1.0
01KDMHFZYYFKZCCST5XSYQYYV4,Oscar Zegarra,18.94944,24.4444580078125,-1.0,0.69060105,6.182364,1.5988947,0,2,0,26.784084,3.0558949,1.0
01K7FMPQ3PP4HEEVCSG0DN8170,Otch Massari,18.93502,21.111114501953125,84.0,0.91380805,4.5696373,6.277852,0,2,0,29.07445,3.1159601,1.0
01K84G88J3FDAFEQTMV31AXWEZ,Owen Papavoine,19.421658,21.666656494140625,-1.0,0.95,2.2392025,5.206106,0,3,0,14.093133,3.0800745,1.0
01KDKC42QFQ9TN1WANP54M6R9H,Ozgur Kocalioglu,18.92022,23.888885498046875,15.0,0.5761776,2.4704483,2.049076,0,2,0,41.08767,3.1262293,1.0
01KDNCNJH7329RCYPA0EH72F07,Ozz Siddiq,19.554436,25.0,71.0,0.50479454,3.1298227,2.4651332,0,2,0,29.923485,3.1412942,1.0
01KDKVRE9BM02VJJXKHCVAT0SS,P Quealy,18.7741,24.4444580078125,28.0,0.7469482,4.098342,0.920757,0,2,0,23.056076,3.1091967,1.0
01KDS1A9K62Z83YQ55YFB4MXM0,PA  Kevin Berquist,18.802309,25.0,,0.54701227,2.4797447,0.39856786,0,1,0,26.937605,3.1151524,1.0
01KGHNWY46FP9TTBC0WDKZBCWY,Pablo Wolf,18.59384,23.333343505859375,-1.0,0.71282357,6.005779,0.06836002,0,2,0,38.223732,3.076208,1.0
01KDP4NFXJ7KQ12GST2FKVYMC0,Pak Yue Liu,18.900492,23.888885498046875,,0.7007692,7.3345933,0.62564486,0,2,0,36.565903,3.007229,1.0
01KKTJ3A4FGFF45B3BP02Z5J3G,Paolo Tisi2,20.640772,29.4444580078125,,0.6181124,3.310366,1.1607863,0,4,0,36.90873,3.0282009,1.0
01KD8WHNGJQYY40QGY6V9YXRFY,Pascal Dufresne,18.671919,23.888885498046875,42.0,0.8357074,5.2960835,0.49476784,0,2,0,11.891669,3.1137798,1.0
01K783TKNVV04520V9HDHWVV3J,Pascal Ronchera,20.22879,21.666656494140625,57.0,0.7847141,0.44975454,3.4466748,0,2,0,17.861113,3.0418699,1.0
01JW6WKRTAJTBQEV7Y8ZC9S9CP,Pascal Wagner,23.001434,24.4444580078125,57.0,0.6012055,4.6185956,3.5923095,0,2,0,4.7448554,3.114522,1.0
01KDDSJ2BAJXJ5Q5RGJ5C1NZY1,Pasquale Girolamodibari,19.142902,24.4444580078125,71.0,0.49920994,3.720573,2.4679956,0,2,0,10.524183,3.1607242,1.0
